genres,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,duration_mins
irish pub song,0.6922991248097412,0.6592413432267883,0.526603112633181,0.01870250289954338,0.3903427035768645,-11.980579813546425,0.10302641742770167,118.53260806697105,0.7621402207001522,0.3296337519025876,7,1,2.7
irish rock,0.2423026683487645,0.4966375618799063,0.5783037408258939,0.035573290292508115,0.20295462968716566,-10.175641141766263,0.058495431208876174,129.3808621032609,0.3582223833688906,0.4239311122158012,2,1,4.06
irish singer-songwriter,0.6377422358276643,0.5007825396825397,0.36565464852607693,0.13898880829478458,0.19207102040816326,-11.36712925170068,0.03667591836734695,113.95650884353742,0.34279251700680274,0.4274399092970522,5,1,4.42
irish techno,0.0018800000000000002,0.7859999999999999,0.514,0.8809999999999999,0.111,-10.097999999999999,0.10400000000000001,129.998,0.57,0.0,1,1,4.45
iskelma,0.6729999999999999,0.775,0.48700000000000004,0.0,0.203,-11.048,0.122,127.385,0.9209999999999999,0.4,2,0,2.52
islamic recitation,0.991,0.541,0.2515,0.0003555,0.3055,-9.2205,0.258,111.10799999999999,0.595,0.0,10,1,3.14
israeli classical,0.9594444444444444,0.25766666666666665,0.2817777777777778,0.0015442222222222222,0.16122222222222218,-11.617666666666667,0.033933333333333336,106.1742222222222,0.259,0.0,0,0,3.04
israeli classical piano,0.9530056890012644,0.2822084702907712,0.054739405815423504,0.8611772517067005,0.11182307206068266,-28.6211788874842,0.04875385587863463,111.45836156763592,0.1117137168141593,0.29790771175726927,7,1,5.69
israeli folk,0.8876874999999999,0.4744958333333333,0.0316025,0.056507155,0.11308541666666665,-23.82533333333333,0.10735416666666668,114.46662500000002,0.3276145833333334,0.0,11,1,2.68
israeli hip hop,0.015202299999999997,0.5627,0.8116,0.13591440000000002,0.16293000000000002,-5.587700000000001,0.045410000000000006,131.4123,0.5470999999999999,0.311,6,0,3.54
israeli mediterranean,0.20545066666666664,0.6013333333333333,0.8765333333333333,0.5671999999999999,0.1836266666666667,-6.879799999999999,0.05122666666666666,147.74446666666668,0.2265333333333333,0.14333333333333337,7,0,7.38
israeli pop,0.18504400000000001,0.5216000000000001,0.7759999999999999,5.16e-06,0.242,-5.520999999999999,0.10692000000000003,127.9182,0.39692,0.5820000000000001,6,0,3.4
israeli rock,0.592605350877193,0.590701754385965,0.4274552631578948,0.0022793542105263164,0.12624245614035087,-13.323289473684216,0.07176052631578947,113.17720701754385,0.5451824561403508,0.39440350877192976,2,1,3.38
israeli singer-songwriter,0.6066747058823531,0.5996302521008403,0.4398397759103641,0.032087081736694674,0.15410196078431376,-12.026403361344542,0.053478711484593836,120.74555182072828,0.5812579831932774,0.38100840336134456,5,1,3.45
israeli techno,0.000327,0.632,0.8009999999999999,0.0771,0.209,-6.395,0.0309,128.013,0.0378,0.01,1,0,4.03
italian adult pop,0.4899429127285298,0.5476184014110512,0.5476582386609156,0.0027914625062067377,0.2215361947973382,-10.156277983948897,0.06917947841783144,118.00693936801252,0.5509859965352254,0.43390988835725675,0,1,3.98
italian alternative,0.4947741666666667,0.5793333333333334,0.6723333333333333,0.002491033333333334,0.14908333333333335,-6.604,0.06686666666666667,108.35525,0.6844999999999999,0.3825,9,1,4.22
italian baritone,0.9437946904585724,0.3536516531499264,0.23047264363127296,0.10470655183943577,0.2409209731101387,-15.85051605618716,0.08256224336081994,103.9575746486022,0.2327205649233008,0.022435903405249247,0,1,3.64
italian baroque,0.9096519623233909,0.3150255527210884,0.16453729788069074,0.5652092017386184,0.1700472265829409,-19.037324208529558,0.042699819466248026,94.04278089351126,0.2488435040554683,0.16290731292517005,7,1,3.88
italian baroque ensemble,0.869625,0.400625,0.4231250000000001,0.7432607375,0.153175,-16.294124999999998,0.043825,100.24925,0.462875,0.4875,6,1,2.41
italian bass,0.9672441879250304,0.3702918994389828,0.18799880250945306,0.03305448757935167,0.22125180724200888,-17.32558192715815,0.10942328626079584,103.21163808047336,0.23830704769088096,0.060551640796579875,7,1,3.6
italian black metal,0.10402283785714284,0.2282142857142857,0.8302142857142859,0.5346171428571428,0.1898357142857143,-8.452,0.0924,113.4535,0.19343571428571432,0.007857142857142858,11,1,4.89
italian blues,0.19065,0.5582,0.7784000000000001,0.000135184,0.14432000000000006,-5.422600000000001,0.04096,117.40559999999998,0.6459999999999999,0.0,4,1,3.67
italian classical guitar,0.986,0.395,0.00978,0.9470000000000001,0.1,-34.664,0.0492,110.10799999999999,0.158,0.39,2,1,1.68
italian classical piano,0.98859,0.36002,0.080951,0.8709699999999998,0.112871,-26.388279999999998,0.047404,91.14967,0.13631,0.3289,0,1,5.29
italian contemporary classical,0.9840000000000001,0.207,0.106,0.488,0.237,-19.118,0.0458,74.615,0.0609,0.0,7,1,18.68
italian contemporary jazz,0.223,0.348,0.39299999999999996,0.0,0.151,-9.787,0.03,132.069,0.35700000000000004,0.62,1,1,2.55
italian death metal,0.1245114189285714,0.3331071428571428,0.7536071428571429,0.6418085714285715,0.5234178571428572,-9.7335,0.07345,110.38475,0.4922178571428572,0.003928571428571429,7,1,4.04
italian disco,0.13397899585084036,0.7436208070728291,0.6790195990896359,0.1808030453431373,0.1618144800420168,-9.66965161939776,0.044234486169467804,120.53989548319328,0.7872325805322127,0.42478422619047607,11,1,5.22
italian electronica,0.42,0.528,0.65,0.738,0.0982,-4.994,0.0256,79.995,0.38,0.06,9,0,5.04
italian gothic,0.0006422500000000002,0.47475,0.78,0.1749975,0.15275,-5.3610000000000015,0.034350000000000006,124.291,0.2131750000000001,0.505,4,1,4.23
italian gothic metal,0.0006422500000000002,0.47475,0.78,0.1749975,0.15275,-5.3610000000000015,0.034350000000000006,124.291,0.2131750000000001,0.505,4,1,4.23
italian hip hop,0.19266666666666668,0.7909999999999999,0.6343333333333333,0.0004763299999999999,0.09083333333333332,-8.990333333333334,0.13903333333333334,102.67833333333333,0.5283333333333333,0.003333333333333333,10,0,3.24
italian indie pop,0.0348,0.397,0.868,0.0,0.44299999999999995,-5.3389999999999995,0.0948,134.19299999999998,0.632,0.005,0,1,10.38
italian jazz,0.6748564102564103,0.44817435897435903,0.29706666666666665,0.5066551025641025,0.3661169230769231,-18.238523076923077,0.050539999999999995,119.62669230769234,0.3103538461538462,0.18538461538461537,7,1,7.7
italian library music,0.32230666666666663,0.5284000000000001,0.4335333333333333,0.7958000000000001,0.10887999999999999,-13.3704,0.036739999999999995,121.42653333333332,0.5092000000000001,0.268,1,1,3.36
italian mandolin,0.91,0.535,0.212,0.93,0.102,-15.831,0.0473,136.382,0.4320000000000001,0.0,4,0,4.03
italian metal,0.052332543928571416,0.35148214285714285,0.805107142857143,0.3548073214285714,0.17129285714285716,-6.906500000000001,0.063375,118.87225,0.2033053571428572,0.25642857142857145,11,1,4.56
italian mezzo-soprano,0.9797383228840126,0.3699699582027168,0.1651326907001045,0.08097811370454545,0.23908285527690695,-17.31347580982236,0.0879628474399164,104.21630943051201,0.22094105799373046,0.06565229885057472,4,1,3.23
italian modern prog,2.3e-05,0.301,0.7509999999999999,0.0396,0.0854,-6.684,0.0426,121.677,0.162,0.32,1,1,9.21
italian new wave,0.30605751666666664,0.5378333333333333,0.6425000000000002,0.6539087499999999,0.12320833333333332,-8.932,0.04315,145.07429166666668,0.7114166666666666,0.017916666666666668,2,1,5.45
italian opera,0.9503538815108684,0.3148205952833436,0.19005593919716904,0.32823733697540586,0.24307528782959076,-17.357406722589044,0.09435218470309427,87.24525363968861,0.19367639079246948,0.058525747581474726,0,1,3.91
italian orchestra,0.929375114445364,0.3296473071077,0.18992971561213015,0.2469108206040001,0.2640929784091494,-17.748566183755322,0.06469611139959057,95.16281759786358,0.1985493487647738,0.10406267173006929,2,1,5.11
italian pop,0.125,0.755,0.882,0.0014199999999999998,0.10300000000000001,-1.9569999999999999,0.0532,99.984,0.606,0.01,10,0,3.23
italian pop rock,0.3356666666666667,0.6333333333333333,0.33799999999999997,0.0010466666666666669,0.1196,-15.29,0.02946666666666667,100.23366666666668,0.4826666666666666,0.47666666666666657,5,1,5.33
italian post punk,0.012322500000000002,0.38799999999999996,0.8410000000000001,0.007452500000000002,0.17725000000000002,-4.8580000000000005,0.06559999999999999,155.17575,0.5895,0.0675,11,1,4.1
italian power metal,0.00013700000000000002,0.373,0.8759999999999999,0.0021100000000000003,0.384,-3.867,0.0396,89.98299999999998,0.285,0.53,0,0,4.35
italian progressive metal,0.000989,0.511,0.902,0.0054,0.22399999999999998,-4.465,0.0346,90.054,0.396,0.0,7,1,4.29
italian progressive rock,0.3176390833333333,0.366,0.5648333333333334,0.04472401916666667,0.122925,-10.1255,0.03754166666666667,120.18733333333331,0.3128333333333333,0.295,2,1,6.53
italian punk,0.233,0.555,0.7709999999999999,0.0,0.193,-4.75,0.0289,108.81700000000001,0.912,0.04,5,1,3.73
italian renaissance,0.7540833333333333,0.35930555555555554,0.18861111111111115,0.32835444444444445,0.15347499999999994,-20.681722222222227,0.04061388888888889,103.56680555555552,0.2619444444444444,0.2325,9,1,4.03
italian romanticism,0.9268569722810696,0.3634837836109253,0.26447193071246383,0.30677907442328817,0.26401992300678273,-16.395068251266505,0.06602496290917148,100.242753726052,0.3193941705317495,0.04128944305989633,7,1,4.07
italian ska,0.233,0.555,0.7709999999999999,0.0,0.193,-4.75,0.0289,108.81700000000001,0.912,0.04,5,1,3.73
italian soprano,0.9728957568212471,0.3607895492270984,0.18052144214790292,0.06498197168534127,0.22806483009365364,-17.487160695564427,0.0749788060389139,105.06990585056921,0.19535628753454248,0.08897270322270322,0,1,3.95
italian soundtrack,0.6033207976218309,0.3118195118407429,0.3113159700056783,0.6573914508433816,0.14191273653094624,-13.997723130365074,0.0381472020107552,108.60971796619795,0.2579040773238919,0.2941988443167775,7,0,3.06
italian tech house,0.02891802962962963,0.7904888888888889,0.7436666666666666,0.5891960000000002,0.10374962962962966,-8.545348148148149,0.11029259259259258,125.23797777777777,0.2685592592592592,0.0,4,0,6.34
italian techno,0.016786663888888886,0.7473333333333333,0.7048888888888888,0.8567222222222223,0.09203333333333334,-8.89130555555556,0.0779861111111111,126.07427777777781,0.16975833333333334,0.04,11,1,6.53
italian tenor,0.925700644691738,0.36132135788455066,0.2702883634041208,0.05434477483113006,0.2233009500042805,-14.083956515243976,0.07183360056985487,100.79258469404543,0.24394279550052655,0.08381238148764358,2,1,3.51
italian trance,0.04476416657217104,0.4746218284904323,0.8522477439168438,0.627943116602882,0.2865800614221593,-7.374797755728799,0.060207396645405135,131.98521289865343,0.3487542404913773,0.09323198677061184,6,1,3.57
italian violin,0.8909166666666667,0.42525,0.2835833333333333,0.3680357916666667,0.12088333333333336,-16.650583333333334,0.04795000000000001,119.60583333333334,0.5035833333333334,0.46333333333333343,2,1,3.06
italo dance,0.2132619047619048,0.7673809523809524,0.8964285714285715,0.028060619047619056,0.29377142857142857,-9.577714285714283,0.059195238095238085,131.9522857142857,0.654,0.6400000000000001,7,0,4.43
italo house,0.01871090909090909,0.7290000000000001,0.8016363636363636,0.10292586363636363,0.08171818181818183,-7.4220000000000015,0.04664545454545455,114.92263636363636,0.8054545454545455,0.52,5,0,4.74
j-acoustic,0.2786666666666666,0.4876666666666666,0.6883333333333334,0.06006699500000001,0.39503333333333335,-6.743333333333332,0.05156666666666666,138.52,0.5555000000000001,0.3066666666666667,7,1,3.82
j-ambient,0.9940000000000001,0.24100000000000002,0.254,0.88,0.0639,-17.03,0.0416,138.97,0.0378,0.45,6,1,4.64
j-core,0.4127,0.3790000000000001,0.7255,0.608,0.40655,-7.900499999999999,0.0867,104.1875,0.222,0.02,11,1,3.57
j-dance,0.044187999999999984,0.4648,0.8213999999999999,0.3428,0.18356,-4.9886,0.07232000000000001,108.083,0.3892000000000001,0.386,11,0,4.3
j-division,0.2147233333333333,0.514,0.8733333333333334,0.0,0.2497833333333333,-5.6055,0.09063333333333334,111.29716666666666,0.3675,0.4266666666666666,8,1,4.41
j-idol,0.11135,0.6829999999999999,0.9495,0.000342,0.3035,-0.8620000000000001,0.037075,116.01575,0.7949999999999999,0.565,1,1,3.97
j-indie,0.0015168666666666665,0.5036666666666666,0.932,0.8813333333333334,0.3496666666666666,-11.116666666666667,0.06153333333333332,129.68033333333332,0.2685333333333333,0.06,10,0,4.43
j-metal,0.009350092916666669,0.4266666666666667,0.9029375,0.10470978166666667,0.2201125,-5.0101458333333335,0.12650208333333332,136.99179166666667,0.4007833333333333,0.46875,11,1,4.48
j-pixie,0.19584833333333326,0.5173333333333333,0.7223333333333333,0.00037966666666666666,0.10718333333333337,-3.3001666666666667,0.1065,163.83766666666662,0.3383333333333334,0.6783333333333332,1,1,4.39
j-pop,0.12348244857142855,0.5461163690476193,0.8025769345238094,0.06813141784325398,0.2576667956349207,-5.343077777777778,0.0714777876984127,130.25590605158732,0.5352544642857142,0.4600605158730158,7,1,4.44
j-pop boy group,0.021475333333333336,0.5696,0.8959333333333332,0.0,0.3820666666666667,-4.364533333333332,0.10080666666666667,118.25986666666668,0.5352,0.312,6,0,4.88
j-pop girl group,0.08409,0.57775,0.907,0.0227055,0.10525,-4.58225,0.05935,135.30025,0.7072499999999999,0.2125,6,1,3.79
j-poprock,0.10436622640211643,0.4698418745275888,0.8449645124716554,0.06552850828571427,0.2480746069538927,-4.356521504157219,0.08234758503401361,139.05506436130005,0.5183846560846559,0.49510544217687064,1,1,4.2
j-punk,0.025999,0.4735,0.9525,0.39853645,0.3745,-5.1655,0.0762,136.972,0.4765,0.26,0,1,3.79
j-rap,0.0961,0.648,0.904,2.07e-06,0.0629,-4.565,0.0786,121.994,0.728,0.75,6,0,5.47
j-reggae,0.165,0.5760000000000001,0.551,0.0103,0.1145,-7.4235000000000015,0.0335,131.113,0.5285,0.49,11,0,4.96
j-rock,0.06700262586111112,0.5128058333333333,0.8464530555555557,0.1883712832277778,0.24285474999999995,-4.997464444444446,0.07698361111111113,132.50089416666665,0.5164077777777777,0.39711388888888893,0,1,4.52
jacksonville indie,0.36617150000000004,0.53525,0.7097500000000001,0.39025,0.238625,-7.5485,0.03885,135.16025000000002,0.58675,0.575,6,1,4.21
jam band,0.3354970818302743,0.549445403370065,0.5934685563530068,0.2146300465221804,0.2312660604213797,-10.330122990405773,0.049740386553848805,118.13274996948408,0.5729885819832872,0.37704882648361226,7,1,5.47
jamgrass,0.4128628296703298,0.5639990384615385,0.5835422893772894,0.14115107853479852,0.2671736538461539,-10.470540979853482,0.03988124084249085,121.85306891025641,0.6279968406593406,0.3516831501831502,7,1,4.94
jangle pop,0.1096695076025472,0.4779325779534474,0.7236224363197188,0.034010135608772515,0.22413733728590252,-9.317432119016248,0.04359722738252085,135.20481724747472,0.6496906324110673,0.36236253842775573,11,1,3.77
japanese alternative pop,0.5984025,0.4490833333333333,0.3412166666666667,0.295638,0.20727916666666665,-12.421875,0.045658333333333335,104.46545833333332,0.5007916666666666,0.34125,0,1,2.24
japanese alternative rock,0.09771516666666667,0.4928333333333334,0.8616666666666667,0.16880217500000005,0.2525333333333333,-5.462916666666667,0.09765833333333332,147.47425,0.4203333333333333,0.3225,7,1,3.26
japanese chillhop,0.6087728571428571,0.6612113095238096,0.3980190476190477,0.5245630941964287,0.1471279761904762,-12.451565476190476,0.23327202380952386,99.12527083333332,0.4797130952380951,0.46827380952380954,7,1,2.81
japanese classical,0.7254435492060606,0.33804737373737376,0.3294305252525253,0.6661152857777778,0.14249780303030304,-15.988607727272727,0.046780414141414144,106.09260212121212,0.2663468686868687,0.4163444444444446,5,1,5.57
japanese classical performance,0.7284295068027209,0.389938775510204,0.2986758095238095,0.4686077210884354,0.14933958333333333,-18.336156462585034,0.0656654336734694,115.05289838435377,0.3175123724489796,0.12491496598639458,7,1,5.27
japanese classical piano,0.9921874999999998,0.2755,0.06731999999999999,0.904875,0.10024375,-28.655,0.041793750000000005,88.68831250000002,0.25644375,0.4075,11,1,6.5
japanese concert band,0.953,0.20199999999999999,0.19399999999999998,0.647,0.0704,-21.568,0.0578,85.882,0.115,0.44,5,1,8.79
japanese contemporary classical,0.8591999999999999,0.5048000000000001,0.251382,0.6396,0.21106000000000005,-18.6624,0.0437,101.44679999999998,0.35216000000000003,0.434,11,1,6.41
japanese dream pop,0.20262,0.6401999999999999,0.6214,0.41523999999999994,0.19822,-10.726000000000004,0.05618,115.01900000000003,0.6418000000000001,0.41600000000000004,11,1,11.79
japanese electronic,0.9940000000000001,0.24100000000000002,0.254,0.88,0.0639,-17.03,0.0416,138.97,0.0378,0.45,6,1,4.64
japanese electropop,0.09410249999999998,0.6828333333333334,0.7938749999999999,0.0605632825,0.29477916666666665,-3.865041666666667,0.12835833333333332,138.995875,0.7961666666666667,0.5533333333333335,4,1,3.68
japanese emo,0.05785238333333335,0.36956666666666665,0.8678888888888889,0.03770126155555555,0.1414066666666667,-5.606711111111111,0.08675111111111111,157.63114444444446,0.5261111111111112,0.5237777777777778,11,1,4.41
japanese experimental,0.20265,0.5223333333333333,0.34579999999999994,0.4835200333333332,0.12596666666666667,-17.681166666666673,0.0408,115.16433333333332,0.4472166666666668,0.32833333333333337,9,1,4.31
japanese folk,0.4119643333333333,0.6116,0.6445375,0.24155845,0.18100083333333328,-7.7411416666666675,0.07065416666666666,123.04035,0.5744333333333334,0.37133333333333335,2,1,3.88
